"","country","week","meanflu","meantemp","meanRH","meanAH","varflu","vartemp","day"
"1021","Egypt, Arab Rep.",46,0.000165,19.9416666666667,0.6029051,10.3947135,1.532e-08,2.44812242798354,318.5
"1022","Egypt, Arab Rep.",47,0.0002414,18.8055555555556,0.5953901,9.6149686,5.52178222222222e-08,2.00514403292181,325.5
"1023","Egypt, Arab Rep.",48,0.0002558,18.8444444444444,0.5844568,9.4410478,8.70992888888889e-08,3.85531550068587,332.5
"1024","Egypt, Arab Rep.",49,0.000347125,17.1284722222222,0.591588625,8.636815625,1.30961839285714e-07,1.27930720899471,339.5
"1025","Egypt, Arab Rep.",50,0.00049575,15.4791666666667,0.595658875,7.92789,4.15825642857143e-07,2.26692019400352,346.5
"1026","Egypt, Arab Rep.",51,0.000576416666666667,14.8333333333333,0.6025005,7.65138641666667,1.76380862878788e-06,0.825056116722784,353.5
"1027","Egypt, Arab Rep.",52,0.000750181818181818,14.6287878787879,0.609660727272727,7.64385645454545,3.83537776363636e-06,1.5534757295174,360.5
"1028","El Salvador",1,0.000214333333333333,26.7731481481482,0.648536333333333,16.4326053333333,1.20365466666667e-07,0.968338477366254,3.5
"1029","El Salvador",2,0.000160333333333333,25.912037037037,0.696399166666667,16.900103,1.54240666666667e-07,1.27019032921811,10.5
"1030","El Salvador",3,5.3e-05,26.1898148148148,0.6775095,16.6540583333333,6.7416e-09,0.607844650205767,17.5
"1031","El Salvador",4,5.33333333333333e-05,26.587962962963,0.684425166666667,17.1672545,6.82706666666667e-09,1.56123971193416,24.5
"1032","El Salvador",5,0,26.4953703703704,0.70836,17.6946006666667,0,1.18377057613169,31.5
"1033","El Salvador",6,0.0002915,26.7824074074074,0.705094666666667,17.8835651666667,2.268775e-07,0.977289094650206,38.5
"1034","El Salvador",7,0.000132333333333333,27.1574074074074,0.649509166666667,16.7308925,1.05072666666667e-07,1.48971193415638,45.5
"1035","El Salvador",8,7.98333333333333e-05,27.2638888888889,0.687642666666667,17.8707995,1.77609666666667e-08,1.68541666666666,52.5
"1036","El Salvador",9,0.000106,28.2916666666667,0.618948166666667,16.972959,2.69664e-08,2.71134259259259,59.5
"1037","El Salvador",10,0.000187333333333333,27.2337962962963,0.617093333333333,16.0796748333333,3.52054666666667e-08,1.29277906378601,66.5
"1038","El Salvador",11,0.000240333333333333,27.5949074074074,0.664185166666667,17.6316065,9.87718666666667e-08,0.882130915637859,73.5
"1039","El Salvador",12,0.000133166666666667,27.25,0.687600833333333,17.8461021666667,2.47377666666667e-08,1.22993827160494,80.5
"1040","El Salvador",13,0.000185666666666667,28.1574074074074,0.655743666666667,17.9244216666667,2.06832666666667e-07,1.29526748971193,87.5
"1041","El Salvador",14,0.000212166666666667,27.7546296296296,0.748740166666667,20.0374823333333,9.76057666666667e-08,1.81247427983539,94.5
"1042","El Salvador",15,0.0002125,27.6736111111111,0.736217166666667,19.6373833333333,5.73703e-08,1.05059799382716,101.5
"1043","El Salvador",16,0.000239166666666667,28.1990740740741,0.747689833333333,20.449195,4.80369666666667e-08,2.65167181069959,108.5
"1044","El Salvador",17,0.000238666666666667,28.3703703703704,0.730227333333333,20.28193,7.83402666666667e-08,2.63168724279836,115.5
"1045","El Salvador",18,0.000690666666666667,28.2175925925926,0.779703666666667,21.3539913333333,6.34335066666667e-07,2.19272119341564,122.5
"1046","El Salvador",19,0.000291333333333333,28.8981481481481,0.7617205,21.6443988333333,2.06196666666667e-07,2.09310699588477,129.5
"1047","El Salvador",20,0.000770166666666667,28.5277777777778,0.787376166666667,21.9510895,8.18234566666667e-07,1.89413580246914,136.5
"1048","El Salvador",21,0.000850833333333333,27.2060185185185,0.8569405,22.2237991666667,6.37384566666667e-07,3.53490869341563,143.5
"1049","El Salvador",22,0.0014595,26.8171296296296,0.867838666666667,22.0448375,3.2222839e-06,3.09000128600823,150.5
"1050","El Salvador",23,0.00172866666666667,27.2592592592593,0.8709025,22.6587486666667,2.10917706666667e-06,4.27890946502058,157.5
"1051","El Salvador",24,0.00188816666666667,27.7314814814815,0.824112666666667,22.0004163333333,2.78654336666667e-06,2.57427983539094,164.5
"1052","El Salvador",25,0.00135666666666667,27.5601851851852,0.841418166666667,22.2969523333333,1.15541586666667e-06,1.71247427983539,171.5
"1053","El Salvador",26,0.001413,26.837962962963,0.882451,22.4654885,1.5520896e-06,1.02512860082304,178.5
"1054","El Salvador",27,0.00191666666666667,27.1944444444444,0.846001,22.0098286666667,5.33894826666667e-06,1.17932098765432,185.5
"1055","El Salvador",28,0.00178616666666667,26.9351851851852,0.840343666666667,21.5104101666667,4.30947496666667e-06,1.30452674897119,192.5
"1056","El Salvador",29,0.002592,26.9972222222222,0.8525018,21.8816194,1.02989735e-05,1.12175925925926,199.5
"1057","El Salvador",30,0.0011912,28.4916666666667,0.8006362,22.3069474,2.6047342e-06,0.859143518518514,206.5
"1058","El Salvador",31,0.0014084,27.6944444444444,0.8317924,22.1848456,3.4049083e-06,0.832561728395061,213.5
"1059","El Salvador",32,0.0005114,27.6444444444444,0.8422766,22.4365536,3.388698e-07,1.73587962962963,220.5
"1060","El Salvador",33,0.0015402,26.9777777777778,0.8679984,22.3004696,6.6997332e-06,0.61473765432099,227.5
"1061","El Salvador",34,0.000994,26.7138888888889,0.8874206,22.4668308,1.6389635e-06,0.523495370370371,234.5
"1062","El Salvador",35,0.0007972,27,0.8740534,22.469714,8.855892e-07,1.23302469135803,241.5
"1063","El Salvador",36,0.0011496,26.6611111111111,0.878099,22.175505,1.3757803e-06,0.577700617283953,248.5
"1064","El Salvador",37,0.0010844,27.0222222222222,0.8937546,23.0192856,1.7737453e-06,0.610108024691357,255.5
"1065","El Salvador",38,0.0009888,26.7833333333333,0.8828032,22.4454916,5.693747e-07,0.297993827160493,262.5
"1066","El Salvador",39,0.0007962,26.4444444444444,0.896804,22.3500728,6.980227e-07,1.09336419753086,269.5
"1067","El Salvador",40,0.0010574,26.9611111111111,0.8514342,21.8570122,2.484623e-07,0.526851851851854,276.5
"1068","El Salvador",41,0.0003184,26.4777777777778,0.8638268,21.4826632,1.652033e-07,1.15177469135803,283.5
"1069","El Salvador",42,0.0007668,25.9888888888889,0.8945438,21.6595802,3.858447e-07,2.00949074074074,290.5
"1070","El Salvador",43,0.0007024,26.5222222222222,0.8554308,21.4097372,1.203623e-07,0.591975308641973,297.5
"1071","El Salvador",44,0.00063625,27.0347222222222,0.8043135,20.7340525,3.3687225e-07,0.95235339506173,304.5
"1072","El Salvador",45,0.00055625,27,0.70690275,18.17391125,2.10198916666667e-07,0.501543209876542,311.5
"1073","El Salvador",46,0.000199,27,0.74643475,19.23232775,2.3254e-08,0.6630658436214,318.5
"1074","El Salvador",47,0.0001985,26.3888888888889,0.74784375,18.63604025,9.0299e-08,1.14454732510287,325.5
"1075","El Salvador",48,0.00023825,26.1805555555556,0.693773,17.13367475,1.4288825e-07,1.99511316872428,332.5
"1076","El Salvador",49,0.0007545,26.5381944444444,0.69311575,17.362934,1.687827e-06,0.811133616255141,339.5
"1077","El Salvador",50,0.000119,26.3888888888889,0.652417,16.295983,5.6644e-08,1.26954732510288,346.5
"1078","El Salvador",51,0.000582333333333333,26.1666666666667,0.716154,17.5241773333333,1.01733633333333e-06,0.9537037037037,353.5
"1079","El Salvador",52,0.000264666666666667,26.837962962963,0.651643666666667,16.569368,2.10145333333333e-07,1.61580504115226,360.5
"1080","Estonia",1,0.0197735,-5.01388888888889,0.86618925,3.0677855,0.000833428249,16.2703189300411,3.5
"1081","Estonia",2,0.0198498,-2.82222222222222,0.8850096,3.6552372,0.0008761259917,20.2876543209877,10.5
"1082","Estonia",3,0.029104,-4.6,0.882144,3.3146336,0.0022016290165,30.637962962963,17.5
"1083","Estonia",4,0.0332844,-8.17777777777778,0.829348,2.4696486,0.0026902453923,42.6996913580247,24.5
"1084","Estonia",5,0.0338816,-4.51111111111111,0.8501224,3.3786552,0.0013893676953,61.5746913580247,31.5
"1085","Estonia",6,0.0356744,-4.57777777777778,0.8611586,3.4013614,0.0011402861543,48.254012345679,38.5
"1086","Estonia",7,0.036126,-7.07777777777778,0.8213162,2.6958336,0.0011116368575,52.433024691358,45.5
"1087","Estonia",8,0.0249288,-6.03888888888889,0.8269672,3.0000378,0.0004846262217,64.3686728395062,52.5
"1088","Estonia",9,0.0258234,-1.77777777777778,0.8223964,3.6104604,0.0002495518308,7.17283950617284,59.5
"1089","Estonia",10,0.0262728,-3.58888888888889,0.7515468,2.9198316,0.0003349375227,12.3728395061728,66.5
"1090","Estonia",11,0.0232876,-2.32222222222222,0.7623254,3.3493856,0.0003332209883,26.533024691358,73.5
"1091","Estonia",12,0.01605,-1.13888888888889,0.78934275,3.70087575,0.000185988863333333,15.1779835390947,80.5
"1092","Estonia",13,0.01530325,-0.0138888888888886,0.802381,4.01054525,0.000135452556916667,7.58719135802469,87.5
"1093","Estonia",14,0.0128765,1.27777777777778,0.8166865,4.412018,6.4049491e-05,4.6440329218107,94.5
"1094","Estonia",15,0.0119445,3.59722222222222,0.7410595,4.56624325,0.000101460054333333,1.89789094650206,101.5
"1095","Estonia",16,0.00578525,5.24305555555556,0.7324565,5.0574125,1.72358469166667e-05,1.24864969135803,108.5
"1096","Estonia",17,0.00373275,7.59722222222222,0.6903185,5.59850975,3.084115025e-05,4.4266975308642,115.5
"1097","Estonia",18,0.002986,6.58333333333333,0.68513375,5.1440575,1.30052746666667e-05,2.88374485596708,122.5
"1098","Estonia",19,0.00149275,11.2083333333333,0.690869,6.9768015,1.11452491666667e-06,3.83410493827161,129.5
"1099","Estonia",20,0.0008958,12.5888888888889,0.743012,8.4389594,2.6198792e-06,24.1182098765432,136.5
"1100","Estonia",21,0.0007465,11.7361111111111,0.69490825,7.313558,2.229049e-06,2.45138888888889,143.5
"1101","Estonia",22,0.000448,13.8111111111111,0.725044,8.7179408,1.00352e-06,8.0287037037037,150.5
"1102","Estonia",23,0,16.5972222222222,0.66666775,9.4410335,0,12.4596193415638,157.5
"1103","Estonia",24,0,14.0611111111111,0.7916654,9.5898356,0,0.94074074074074,164.5
"1104","Estonia",25,0,15.5555555555556,0.808771,10.76614275,0,3.03909465020576,171.5
"1105","Estonia",26,0.0002984,16.1666666666667,0.8119932,11.1696702,4.452128e-07,4.2824074074074,178.5
"1106","Estonia",27,0.000373,18.6666666666667,0.785389,12.5555195,5.56516e-07,4.89094650205762,185.5
"1107","Estonia",28,0,19.1111111111111,0.7894012,12.991697,0,9.08796296296296,192.5
"1108","Estonia",29,0,18.6666666666667,0.80085475,12.9065385,0,7.62962962962963,199.5
"1109","Estonia",30,0,19.6444444444444,0.8201708,13.9428798,0,3.39907407407407,206.5
"1110","Estonia",31,0,17.9861111111111,0.79186925,12.18448875,0,2.12422839506173,213.5
"1111","Estonia",32,0,17.5111111111111,0.8452336,12.6547484,0,4.94197530864198,220.5
"1112","Estonia",33,0,18.3472222222222,0.84471825,13.3112855,0,3.22505144032921,227.5
"1113","Estonia",34,0,15.8555555555556,0.8743106,11.808084,0,0.286419753086421,234.5
"1114","Estonia",35,0,13.1481481481481,0.840338,9.65920733333333,0,3.98868312757202,241.5
"1115","Estonia",36,0.0001494,13.7333333333333,0.8693546,10.3364782,1.116018e-07,1.98672839506173,248.5
"1116","Estonia",37,0,12.625,0.8622335,9.6663875,0,7.56661522633745,255.5
"1117","Estonia",38,0,11.8555555555556,0.8735508,9.301052,0,5.43765432098766,262.5
"1118","Estonia",39,0,9.80555555555556,0.8359185,7.86538525,0,8.09156378600824,269.5
"1119","Estonia",40,0.0001492,9.32777777777778,0.8379676,7.5992062,1.113032e-07,4.48240740740741,276.5
"1120","Estonia",41,0.0001492,7.55555555555556,0.8861258,7.1829596,1.113032e-07,3.86882716049383,283.5
"1121","Estonia",42,0.0001492,6.57777777777778,0.8662948,6.6418562,1.113032e-07,7.56574074074075,290.5
"1122","Estonia",43,0,6.46666666666667,0.9011878,6.8120082,0,6.74938271604938,297.5
"1123","Estonia",44,0,6.28888888888889,0.9257242,6.9833118,0,10.2274691358025,304.5
"1124","Estonia",45,0,4.41111111111111,0.8988812,5.897042,0,1.3466049382716,311.5
"1125","Estonia",46,0.0001494,5.26666666666667,0.8986622,6.2219006,1.116018e-07,0.806172839506173,318.5
"1126","Estonia",47,0.0005972,2.86666666666667,0.9443512,5.6196904,9.477192e-07,6.87283950617283,325.5
"1127","Estonia",48,0.0011944,-0.433333333333334,0.862817,4.2657912,5.1836588e-06,26.5145061728395,332.5
"1128","Estonia",49,0.0011942,-0.888888888888889,0.9204062,4.241393,2.6739632e-06,5.9675925925926,339.5
"1129","Estonia",50,0.0005972,-1.32222222222222,0.8898796,4.0047298,9.469727e-07,15.5422839506173,346.5
"1130","Estonia",51,0.0020896,-3.25555555555556,0.8785662,3.7910262,1.06913748e-05,51.5811728395062,353.5
"1131","Estonia",52,0.0013434,-0.433333333333334,0.8754222,4.2738906,2.3398298e-06,21.3412808641975,360.5
"1132","Finland",1,0.00108007142857143,-6.49801587301587,0.875696714285714,3.02890214285714,2.29709976373626e-06,53.3502450481617,3.5
"1133","Finland",2,0.00253957142857143,-5.27678571428571,0.8860805,3.18035142857143,7.74456949450549e-06,29.1795603123728,10.5
"1134","Finland",3,0.00610092857142857,-4.38690476190476,0.881938785714286,3.38235685714286,4.37698057637363e-05,29.325553690137,17.5
"1135","Finland",4,0.00588115384615385,-7.18803418803419,0.869260538461539,2.698756,2.01094818076923e-05,26.9438212250712,24.5
"1136","Finland",5,0.00820161538461538,-8.92307692307692,0.822626461538462,2.33172569230769,4.86781939230769e-05,37.4605393320671,31.5
"1137","Finland",6,0.0105593846153846,-8.99679487179487,0.838104923076923,2.47034238461538,8.03321399230769e-05,52.3233717157328,38.5
"1138","Finland",7,0.00850653846153846,-6.92094017094017,0.822668384615385,2.65615146153846,5.00095684358974e-05,35.3936273345996,45.5
"1139","Finland",8,0.00842084615384615,-8.09615384615385,0.816484384615385,2.43816661538462,7.68834118076923e-05,36.2936748179804,52.5
"1140","Finland",9,0.00740715384615385,-6.32692307692308,0.822179615384615,2.65003353846154,4.5891339474359e-05,16.1351792497626,59.5
"1141","Finland",10,0.00472,-5.69551282051282,0.782464461538461,2.68452,1.9565581e-05,22.8797730690092,66.5
"1142","Finland",11,0.00348915384615385,-4.10042735042735,0.746692153846154,2.87098738461538,1.62311816410256e-05,18.9424560778727,73.5
"1143","Finland",12,0.002953,-3.92094017094017,0.751094615384615,2.90520323076923,9.1122045e-06,15.8354997625831,80.5
"1144","Finland",13,0.00314375,-0.87962962962963,0.743855083333333,3.45955833333333,1.01946689318182e-05,8.55942527123083,87.5
"1145","Finland",14,0.00217891666666667,-0.645833333333334,0.70619325,3.37555266666667,5.20748590151515e-06,7.40896815375982,94.5
"1146","Finland",15,0.00145072727272727,1.38131313131313,0.717485181818182,3.88020345454545,2.11508961818182e-06,4.58164983164983,101.5
"1147","Finland",16,0.0011164,2.96111111111111,0.7531647,4.4934578,1.89413648888889e-06,3.41292866941015,108.5
"1148","Finland",17,0.000617333333333333,4.61728395061728,0.676641777777778,4.53843788888889,6.274735e-07,4.9042781207133,115.5
"1149","Finland",18,0.000217,4.66666666666667,0.682221,4.57163928571429,6.5348e-08,4.36085390946502,122.5
"1150","Finland",19,0.0001148,6.84722222222222,0.6656428,5.2159344,1.09977e-08,9.20717592592593,129.5
"1151","Finland",20,0.0001536,8.61666666666667,0.6815322,5.9469464,2.63043e-08,9.49629629629629,136.5
"1152","Finland",21,0,10.0833333333333,0.62731025,6.0636405,0,12.6553497942387,143.5
"1153","Finland",22,0.000146,12.3333333333333,0.66890675,7.406654,8.5264e-08,19.8780864197531,150.5
"1154","Finland",23,0,15.1805555555556,0.64336375,8.20454225,0,15.2456275720165,157.5
"1155","Finland",24,6.5e-05,14.7222222222222,0.728551,9.212633,1.2675e-08,3.55864197530864,164.5
"1156","Finland",25,0,13.8888888888889,0.645381,7.726459,NA,NA,171.5
"1157","Finland",26,0.000195,17,0.681772,9.859147,NA,NA,178.5
"1158","Finland",27,0,18.6111111111111,0.852628,13.571896,NA,NA,185.5
"1159","Finland",28,9.75e-05,17.1805555555556,0.6657105,9.7852995,1.90125e-08,5.64853395061729,192.5
"1160","Finland",29,0,18.537037037037,0.730404333333333,11.574419,0,0.0534979423868306,199.5
"1161","Finland",30,4.85e-05,17.4861111111111,0.79934875,12.042753,9.409e-09,5.33976337448559,206.5
"1162","Finland",31,4.85e-05,17.2395833333333,0.75896025,11.1562215,9.409e-09,0.490145961934156,213.5
"1163","Finland",32,0.00014525,14.7430555555556,0.79595575,10.02901875,8.439025e-08,7.28157150205763,220.5
"1164","Finland",33,0,14.1666666666667,0.747331,9.2396695,0,4.37654320987654,227.5
"1165","Finland",34,0,14.2666666666667,0.8122614,10.0265438,0,4.99020061728395,234.5
"1166","Finland",35,0,14.9583333333333,0.829533333333333,10.5677236666667,0,6.10088734567901,241.5
"1167","Finland",36,3.23333333333333e-05,13.1805555555556,0.845700666666667,9.6941725,6.27266666666667e-09,2.41103395061728,248.5
"1168","Finland",37,0,11.5740740740741,0.861960888888889,9.02070844444444,0,3.48900462962963,255.5
"1169","Finland",38,1.93e-05,10.325,0.8727226,8.4360508,3.7249e-09,3.5926011659808,262.5
"1170","Finland",39,1.74545454545455e-05,7.32828282828283,0.858834909090909,6.90711072727273,3.35127272727273e-09,5.23407687991021,269.5
"1171","Finland",40,7.77e-05,7.51388888888889,0.911756,7.4458732,3.52391222222222e-08,6.24507030178326,276.5
"1172","Finland",41,4.75833333333333e-05,5.66319444444444,0.892825583333333,6.40495891666667,7.41408333333333e-09,3.1238820496633,283.5
"1173","Finland",42,6.35e-05,3.26388888888889,0.873997833333333,5.36516075,1.54693636363636e-08,5.00231481481482,290.5
"1174","Finland",43,3.14166666666667e-05,2.91203703703704,0.88629875,5.37304075,5.38590151515152e-09,13.2955714552937,297.5
"1175","Finland",44,9.59166666666667e-05,2.25,0.896092833333333,5.18077025,7.67829924242424e-08,11.7947530864198,304.5
"1176","Finland",45,2.9e-05,0.205128205128205,0.906034461538462,4.54311246153846,5.013e-09,10.0075280943336,311.5
"1177","Finland",46,0.000220769230769231,-0.534188034188034,0.908653692307692,4.36907976923077,4.70277858974359e-07,11.9555238999683,318.5
"1178","Finland",47,0.000691923076923077,-1.45726495726496,0.902248769230769,4.06329715384615,5.41366524358974e-06,10.4888908673631,325.5
"1179","Finland",48,0.00202892307692308,-2.30769230769231,0.874674846153846,3.82851869230769,4.05270197435897e-05,24.8079297245964,332.5
"1180","Finland",49,0.00288441666666667,-3.02777777777778,0.885240166666667,3.64476483333333,7.10238415378788e-05,21.8054152637486,339.5
"1181","Finland",50,0.00348121428571429,-2.95337301587302,0.8920515,3.64329335714286,6.09841778736264e-05,15.6343663088455,346.5
"1182","Finland",51,0.00247892857142857,-5.89087301587302,0.868045642857143,3.05559957142857,2.50554926868132e-05,34.555491961742,353.5
"1183","Finland",52,0.00344566666666667,-6.41782407407407,0.8574525,2.90482975,5.55520780606061e-05,38.5771064230266,360.5
"1184","France",1,0.00213042857142857,5.76785714285714,0.829137785714286,6.07254542857143,1.11936514945055e-05,12.8408840388007,3.5
"1185","France",2,0.00415828571428571,5.27380952380952,0.834308571428571,5.92779742857143,4.52107236043956e-05,12.9091710758377,10.5
"1186","France",3,0.00418221428571429,6.24007936507937,0.844090142857143,6.27966364285714,3.34336834120879e-05,5.62373660290327,17.5
"1187","France",4,0.00378021428571429,4.81150793650794,0.813861357142857,5.56528314285714,2.0454098489011e-05,7.97794142585809,24.5
"1188","France",5,0.00525257142857143,4.17460317460317,0.795016285714286,5.19614335714286,3.55162825714286e-05,9.12327024827025,31.5
"1189","France",6,0.00480385714285714,5.23412698412698,0.7813355,5.54418785714286,3.41919142857143e-05,12.8286697870031,38.5
"1190","France",7,0.00485707142857143,5.07936507936508,0.767394214285714,5.34807907142857,3.19744359175824e-05,8.72362976529643,45.5
"1191","France",8,0.00443485714285714,6.56349206349206,0.7884625,6.05030185714286,2.81300869010989e-05,9.27486094152761,52.5
"1192","France",9,0.00361538461538462,6.57051282051282,0.791104923076923,6.09859269230769,2.69067005897436e-05,11.011267410573,59.5
"1193","France",10,0.00238678571428571,7.6765873015873,0.745579285714286,6.15734142857143,1.25974254120879e-05,6.65130664088998,66.5
"1194","France",11,0.00153757142857143,8.84325396825397,0.734479,6.52216728571429,4.5046158021978e-06,5.25042819834487,73.5
"1195","France",12,0.00115571428571429,9.26190476190476,0.743493,6.75528578571429,2.29746975824176e-06,5.62544091710758,80.5
"1196","France",13,0.000897769230769231,10.3974358974359,0.749308615384615,7.26109292307692,1.06050335897436e-06,5.65565645773979,87.5
"1197","France",14,0.000585230769230769,10.1623931623932,0.726324230769231,6.96040230769231,3.19574025641026e-07,4.63321066793289,94.5
"1198","France",15,0.000479615384615385,9.77136752136752,0.745599153846154,6.92871753846154,3.18000256410256e-07,3.93713398227287,101.5
"1199","France",16,0.000315846153846154,10.875,0.714990769230769,7.084867,1.22691474358974e-07,6.67843364197531,108.5
"1200","France",17,0.000129636363636364,13.3585858585859,0.757419727272727,8.78568509090909,4.78050545454546e-08,4.41457631874299,115.5
"1201","France",18,8.4e-05,12.4305555555556,0.758645666666667,8.286695,1.26248e-08,2.48510802469136,122.5
"1202","France",19,5.02857142857143e-05,15.0079365079365,0.738619714285714,9.42429985714286,5.76490476190476e-09,9.40913433274545,129.5
"1203","France",20,4.81666666666667e-05,13.9027777777778,0.687361166666667,8.25103,7.07896666666667e-09,7.52029320987655,136.5
"1204","France",21,3.25714285714286e-05,15.7142857142857,0.726780142857143,9.796771,1.34528571428571e-09,6.23012198706643,143.5
"1205","France",22,2.8e-05,16.8472222222222,0.721432333333333,10.4007511666667,2.2732e-09,7.24899691358024,150.5
"1206","France",23,7.5e-06,16.6342592592593,0.78372,11.1156983333333,1.575e-10,2.3985853909465,157.5
"1207","France",24,2.72e-05,16.6611111111111,0.7858728,11.1302674,8.567e-10,1.0804012345679,164.5
"1208","France",25,1.08571428571429e-05,17.4206349206349,0.701948285714286,10.3869108571429,3.65142857142857e-10,3.41651969429747,171.5
"1209","France",26,1.52e-05,19.0333333333333,0.7335958,11.9780146,6.977e-10,6.52368827160495,178.5
"1210","France",27,1.01666666666667e-05,19.0648148148148,0.732532666666667,11.9604231666667,3.44166666666667e-10,3.6585390946502,185.5
"1211","France",28,1.01666666666667e-05,19.7083333333333,0.7382515,12.5438543333333,6.20166666666667e-10,4.90733024691358,192.5
"1212","France",29,2.14285714285714e-06,19.1746031746032,0.725192285714286,11.9363987142857,3.21428571428571e-11,7.23809523809524,199.5
"1213","France",30,5e-06,20.6296296296296,0.709436,12.7136895,6e-11,4.41193415637859,206.5
"1214","France",31,0,20.0104166666667,0.743082375,12.850791375,0,3.43318727954144,213.5
"1215","France",32,0,19.5793650793651,0.730439857142857,12.2434275714286,0,6.77865961199295,220.5
"1216","France",33,2.5e-06,19.6388888888889,0.739514833333333,12.5184616666667,3.75e-11,3.63302469135802,227.5
"1217","France",34,2.5e-06,20.4398148148148,0.737908333333333,13.1292496666667,3.75e-11,2.93809156378601,234.5
"1218","France",35,0,17.0833333333333,0.69645075,10.12807,0,0.847222222222223,241.5
"1219","France",36,5.16666666666667e-06,18.0393518518519,0.773613833333333,11.8988988333333,1.60166666666667e-10,0.0463284465020579,248.5
"1220","France",37,7.5e-06,15.8657407407407,0.772683666666667,10.4548978333333,1.575e-10,2.11185699588477,255.5
"1221","France",38,1.98571428571429e-05,15.9543650793651,0.768505428571429,10.4441721428571,2.8847619047619e-10,1.5279523074662,262.5
"1222","France",39,2.49e-05,15.6444444444444,0.7973225,10.6941491,5.76322222222222e-10,5.18669410150892,269.5
"1223","France",40,1.11428571428571e-05,14.8551587301587,0.832567785714286,10.6392392142857,2.04131868131868e-10,4.52043905168905,276.5
"1224","France",41,2.03571428571429e-05,14.2083333333333,0.848523571428571,10.3945656428571,5.19324175824176e-10,2.1312618708452,283.5
"1225","France",42,4.06428571428571e-05,12.9513888888889,0.835490357142857,9.553999,7.70178571428571e-09,4.37947382478632,290.5
"1226","France",43,6.38571428571429e-05,12.1984126984127,0.823335071428571,9.09085464285714,9.44551648351648e-09,10.9652014652015,297.5
"1227","France",44,7.97857142857143e-05,10.7956349206349,0.831871928571429,8.34684428571429,1.35634120879121e-08,7.10643484601818,304.5
"1228","France",45,0.0001185,9.71428571428572,0.837354642857143,7.74904935714286,2.29062692307692e-08,1.46099579432913,311.5
"1229","France",46,0.000203285714285714,8.07936507936508,0.840208285714286,7.07166571428571,2.54556835164835e-07,5.22101817935151,318.5
"1230","France",47,0.000378714285714286,7.00496031746032,0.840382214285714,6.68953514285714,8.51495604395604e-07,11.343352538665,325.5
"1231","France",48,0.000431142857142857,6.53968253968254,0.859350285714286,6.56176707142857,5.98610593406593e-07,7.3615520282187,332.5
"1232","France",49,0.000592142857142857,6.13492063492064,0.830901714285714,6.16113607142857,6.35416747252747e-07,6.87118437118437,339.5
"1233","France",50,0.0011175,5.08134920634921,0.820285714285714,5.67624128571429,1.76242380769231e-06,5.15342643467644,346.5
"1234","France",51,0.00142707142857143,5.03968253968254,0.828564785714286,5.76489928571429,2.27373499450549e-06,7.18764414597748,353.5
"1235","France",52,0.00167292857142857,5.53968253968254,0.844674071428571,6.0468295,4.95557807142857e-06,8.66879917921585,360.5
"1236","Germany",1,0.000276785714285714,1.80357142857143,0.864085857142857,4.91940207142857,1.51611104395604e-07,20.8421728734229,3.5
"1237","Germany",2,0.000652133333333333,1.3537037037037,0.857941666666667,4.6944372,1.29300226666667e-06,17.7992136978248,10.5
"1238","Germany",3,0.00104466666666667,1.95462962962963,0.8581954,4.8309692,3.65162095238095e-06,11.5645521017049,17.5
"1239","Germany",4,0.00182330769230769,0.929487179487179,0.848822461538462,4.508071,9.17242823076923e-06,12.7866017727129,24.5
"1240","Germany",5,0.001732,0.965811965811966,0.823308615384615,4.41355869230769,4.84160883333333e-06,16.6603850110795,31.5
"1241","Germany",6,0.001506,1.82478632478632,0.802458692307692,4.56457276923077,1.39452216666667e-06,19.6528272396328,38.5
"1242","Germany",7,0.00190307692307692,1.97008547008547,0.813681153846154,4.59341761538462,3.37185941025641e-06,9.27976614434948,45.5
"1243","Germany",8,0.00177846153846154,2.57371794871795,0.799265,4.73830376923077,2.22314043589744e-06,12.3919555239,52.5
"1244","Germany",9,0.00151464285714286,3.6031746031746,0.7899975,5.0090745,1.71543686263736e-06,11.6861857278524,59.5
"1245","Germany",10,0.0013495,4.14484126984127,0.761676928571429,4.97007778571429,1.16082796153846e-06,9.15469831094831,66.5
"1246","Germany",11,0.000894571428571429,5.14880952380952,0.766307357142857,5.35799271428571,4.28248725274725e-07,9.93276438068105,73.5
"1247","Germany",12,0.000598153846153846,4.56410256410256,0.748604307692308,4.99316853846154,2.51368307692308e-07,8.45902579930358,80.5
"1248","Germany",13,0.000421153846153846,7.66025641025641,0.705085692307692,5.77250976923077,2.17480307692308e-07,8.31972143083254,87.5
"1249","Germany",14,0.00027975,6.87384259259259,0.70742925,5.5271785,1.04279113636364e-07,7.22627168677516,94.5
"1250","Germany",15,0.000204222222222222,7.79320987654321,0.747057222222222,6.09777733333333,6.94021944444444e-08,5.4562328532236,101.5
"1251","Germany",16,6.09090909090909e-05,8.43560606060606,0.675752636363636,5.74848290909091,1.00080909090909e-08,6.99352904040404,108.5
"1252","Germany",17,6.375e-05,12.4270833333333,0.683084125,7.440293,4.04478571428571e-09,4.00924548059965,115.5
"1253","Germany",18,1.525e-05,12.2986111111111,0.65375525,7.076882125,5.025e-10,5.87935405643739,122.5
"1254","Germany",19,1.2125e-05,13.3229166666667,0.6748535,7.67907275,2.94982142857143e-10,8.4995453042328,129.5
